step,max_d,max_H,Solid solve Time,Compute Strain Time,Driving Force Time,Phase Solve Time,Total Step Time
298,0.00670216,3.5197e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449772
299,0.00670510,3.5502e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005434036
300,0.00676366,3.5798e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005464077
301,0.00681987,3.6086e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005539179
302,0.00687361,3.6364e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474091
303,0.00692466,3.6632e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005463123
304,0.00697291,3.6890e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005478382
305,0.00701827,3.7136e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449295
306,0.00706063,3.7372e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470514
307,0.00709221,3.7596e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465031
308,0.00711842,3.7808e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005488396
309,0.00714102,3.8009e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461454
310,0.00715976,3.8196e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467892
311,0.00717450,3.8372e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461931
312,0.00718533,3.8546e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459547
313,0.00719237,3.8833e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449295
314,0.00719574,3.9115e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458832
315,0.00719578,3.9391e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005445719
316,0.00719578,3.9660e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446196
317,0.00719578,3.9922e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
318,0.00719578,4.0175e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468369
319,0.00719578,4.0419e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005465984
320,0.00719578,4.0653e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451202
321,0.00723812,4.0877e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005457401
322,0.00728151,4.1090e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005436420
323,0.00732356,4.1292e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451918
324,0.00736422,4.1644e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005448818
325,0.00740365,4.2020e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005457401
326,0.00744199,4.2385e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451202
327,0.00757074,4.2739e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005456924
328,0.00770473,4.3081e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005444050
329,0.00783933,4.3412e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
330,0.00797416,4.3730e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446196
331,0.00810884,4.4037e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451202
332,0.00824296,4.4332e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005444050
333,0.00837611,4.4616e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005438328
334,0.00850788,4.5122e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005435705
335,0.00864220,4.5632e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005466700
336,0.00877720,4.6133e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005452394
337,0.00890984,4.6624e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005430937
338,0.00903970,4.7103e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005420923
339,0.00916634,4.7570e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005432606
340,0.00928929,4.8023e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005440235
341,0.00940810,4.8461e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
342,0.00952234,4.8883e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005445004
343,0.00963127,4.9288e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005460262
344,0.00973131,4.9675e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446672
345,0.00982356,5.0043e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446196
346,0.00990545,5.0391e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005433798
347,0.00997851,5.0719e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446911
348,0.01004381,5.1025e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449057
349,0.01010111,5.1311e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005443335
350,0.01015023,5.1575e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005445480
351,0.01019099,5.1817e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005535603
352,0.01022325,5.2036e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005479813
353,0.01024697,5.2234e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005475283
354,0.01026214,5.2410e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
355,0.01026880,5.2564e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005463839
356,0.01026880,5.2698e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468845
357,0.01026880,5.2810e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449057
358,0.01026880,5.2902e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468369
359,0.01026880,5.2975e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005450010
360,0.01026880,5.3031e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467653
361,0.01026880,5.3081e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451679
362,0.01026880,5.3125e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455494
363,0.01026880,5.3354e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005450010
364,0.01026880,5.3690e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
365,0.01026880,5.4038e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005484104
366,0.01030840,5.4396e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.007819414
367,0.01038656,5.4766e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005607605
368,0.01046686,5.5144e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005476952
369,0.01054897,5.5531e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461931
370,0.01063263,5.5925e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
371,0.01071750,5.6325e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005450487
372,0.01080320,5.6729e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005481243
373,0.01088934,5.7135e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005448103
374,0.01097548,5.7543e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470753
375,0.01106117,5.7950e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005448341
376,0.01114595,5.8354e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005454302
377,0.01122927,5.8754e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005447149
378,0.01131063,5.9148e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462646
379,0.01138949,5.9532e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455494
380,0.01146533,5.9906e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005474806
381,0.01153758,6.0268e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005446672
382,0.01160580,6.0614e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005457878
383,0.01166939,6.0943e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005437374
384,0.01172779,6.1253e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005470037
385,0.01178114,6.1541e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005443335
386,0.01183028,6.1806e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458117
387,0.01187383,6.2046e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005440235
388,0.01191039,6.2259e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005442142
389,0.01193955,6.2443e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455017
390,0.01196039,6.2597e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005489349
391,0.01197101,6.2720e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005466938
392,0.01197101,6.2811e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005458355
393,0.01197101,6.2878e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449533
394,0.01197101,6.2927e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005453348
395,0.01197101,6.3180e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005443096
396,0.01197101,6.3503e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455256
397,0.01197101,6.3822e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005444527
398,0.01197101,6.4151e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005451202
399,0.01197101,6.4490e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462408
400,0.01197101,6.4839e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005434513
401,0.01197101,6.5195e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005538940
402,0.01202302,6.5558e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459547
403,0.01210864,6.5926e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468369
404,0.01224676,6.6299e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005466938
405,0.01276007,6.7916e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005449295
406,0.01328559,7.0790e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005462885
407,0.01382316,7.3734e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005448341
408,0.01437260,7.6748e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459547
409,0.01493373,7.9832e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455017
410,0.01550632,8.2984e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005461931
411,0.01609016,8.6204e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005455971
412,0.01668499,8.9490e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005456924
413,0.01729055,9.2842e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005473375
414,0.01790654,9.6258e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005459785
415,0.01853268,9.9736e-01,0.000000000,0.000000000,0.000000000,0.000000000,0.005468845
416,0.01916865,1.0328e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005448103
417,0.01981411,1.0688e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
418,0.02046872,1.1053e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460739
419,0.02113213,1.1425e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005465984
420,0.02180396,1.1801e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005444765
421,0.02248384,1.2183e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005477190
422,0.02317137,1.2570e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005452871
423,0.02386615,1.2962e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450487
424,0.02456777,1.3359e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450726
425,0.02527583,1.3760e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005468607
426,0.02598989,1.4165e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
427,0.02670953,1.4574e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005447388
428,0.02743432,1.4987e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005431414
429,0.02816383,1.5403e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005444527
430,0.02889761,1.5823e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005453348
431,0.02963524,1.6246e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005454302
432,0.03037628,1.6671e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450249
433,0.03112029,1.7099e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005448580
434,0.03186684,1.7530e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005446911
435,0.03261550,1.7962e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450726
436,0.03336585,1.8397e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005424261
437,0.03411746,1.8833e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005453348
438,0.03486993,1.9270e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005445242
439,0.03562283,1.9709e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005459070
440,0.03637579,2.0148e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005457878
441,0.03712839,2.0588e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005463362
442,0.03788027,2.1029e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460024
443,0.03863104,2.1469e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005453825
444,0.03938035,2.1910e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005501747
445,0.04012786,2.2351e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005509377
446,0.04087321,2.2791e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005474329
447,0.04161609,2.3230e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460739
448,0.04235618,2.3669e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005457401
449,0.04309318,2.4107e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005456448
450,0.04382682,2.4543e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005453348
451,0.04455681,2.4978e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005537033
452,0.04528294,2.5412e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005469084
453,0.04600496,2.5844e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005468130
454,0.04672267,2.6274e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005467892
455,0.04743585,2.6703e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005471468
456,0.04814433,2.7129e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005462408
457,0.04884794,2.7553e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005491972
458,0.04954653,2.7975e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460739
459,0.05023995,2.8395e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005465031
460,0.05092809,2.8811e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005463123
461,0.05161081,2.9226e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005469561
462,0.05228800,2.9637e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
463,0.05295957,3.0046e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
464,0.05362541,3.0452e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005617857
465,0.05428544,3.0856e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005457163
466,0.05493962,3.1256e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460501
467,0.05558790,3.1653e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005455494
468,0.05623027,3.2047e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005458593
469,0.05686674,3.2438e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005452156
470,0.05749733,3.2826e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005439520
471,0.05812207,3.3211e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005426645
472,0.05874102,3.3593e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005451441
473,0.05935422,3.3972e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005452156
474,0.05996173,3.4347e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005452156
475,0.06056363,3.4720e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005452633
476,0.06115997,3.5090e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005470276
477,0.06175084,3.5457e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005436420
478,0.06233633,3.5821e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005442858
479,0.06291655,3.6182e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005446672
480,0.06349161,3.6540e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450726
481,0.06406163,3.6895e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005449295
482,0.06462677,3.7248e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460262
483,0.06518718,3.7598e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005434990
484,0.06574299,3.7945e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005454540
485,0.06629438,3.8290e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005456686
486,0.06684150,3.8633e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450964
487,0.06738450,3.8973e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005457878
488,0.06792355,3.9311e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005456209
489,0.06845880,3.9647e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005438805
490,0.06899042,3.9981e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005451679
491,0.06951859,4.0313e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005456448
492,0.07004350,4.0644e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460501
493,0.07056531,4.0972e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005454063
494,0.07108423,4.1299e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005475044
495,0.07160045,4.1624e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005436182
496,0.07211416,4.1948e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005456209
497,0.07262554,4.2271e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005450010
498,0.07313478,4.2592e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005454540
499,0.07364204,4.2913e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005445480
500,0.07414749,4.3232e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005448341
501,0.07465131,4.3551e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005557299
502,0.07515364,4.3868e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005465031
503,0.07565466,4.4186e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005464315
504,0.07615452,4.4502e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005461693
505,0.07665337,4.4818e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005464315
506,0.07715138,4.5134e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
507,0.07764868,4.5449e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005451918
508,0.07814542,4.5764e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005464077
509,0.07864172,4.6079e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005472660
510,0.07913770,4.6394e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460739
511,0.07963347,4.6709e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005444527
512,0.08012913,4.7024e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005467176
513,0.08062478,4.7339e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005459547
514,0.08112052,4.7655e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005494356
515,0.08161643,4.7971e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005443335
516,0.08211262,4.8287e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005453587
517,0.08260918,4.8603e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005455017
518,0.08310619,4.8920e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005464077
519,0.08360374,4.9238e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005455256
520,0.08410187,4.9556e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005489826
521,0.08460064,4.9874e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005509853
522,0.08510007,5.0194e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005460262
523,0.08560016,5.0514e+00,0.000000000,0.000000000,0.000000000,0.000000000,0.005463839
